Year,Quarter,State,District,Count,Amount,Average Transaction
2019,Q3,Rajasthan,Jodhpur,2465513,4931658536.490533,2000.2565537032385
2019,Q3,Rajasthan,Kota,2435542,2706744841.936022,1111.3521515687357
2019,Q3,Rajasthan,Bhilwara,1993704,3277886476.5106406,1644.1189246300557
2019,Q3,Rajasthan,Sikar,1660524,3298948099.2387867,1986.6910079220695
2019,Q3,Rajasthan,Udaipur,1643482,2352763015.7354145,1431.572122928888
2019,Q3,Rajasthan,Ajmer,1474810,2744812297.8287177,1861.1294321497126
2019,Q3,Rajasthan,Dausa,1428706,1976649524.9356747,1383.524339462195
2019,Q3,Rajasthan,Jhunjhunu,1333354,2830120895.181952,2122.557771741002
2019,Q4,Rajasthan,Jaipur,44335592,81782144762.48987,1844.61605390292
2019,Q4,Rajasthan,Alwar,4269770,7746529382.883535,1814.2732238231883
2019,Q4,Rajasthan,Jodhpur,3216115,6915335471.430582,2150.2139915489906
2019,Q4,Rajasthan,Kota,2899819,3813622079.5192366,1315.1241782743118
2019,Q4,Rajasthan,Bhilwara,2464660,4716195173.981495,1913.527697119073
2019,Q4,Rajasthan,Udaipur,2311396,3313736215.9652596,1433.6514452587353
2019,Q4,Rajasthan,Sikar,2248784,5037411453.274343,2240.060162858835
2019,Q4,Rajasthan,Ajmer,2025212,4104641128.5320387,2026.7710879315541
2019,Q4,Rajasthan,Dausa,1869433,3045918034.1072187,1629.3271992669536
2019,Q4,Rajasthan,Jhunjhunu,1869375,4227582982.791309,2261.4954103865243
2020,Q1,Rajasthan,Jaipur,52623661,98360847993.80876,1869.137306767934
2020,Q1,Rajasthan,Alwar,5046369,9090012850.268248,1801.2976954852584
2020,Q1,Rajasthan,Jodhpur,3807384,7642170733.961327,2007.1972603659958
2020,Q1,Rajasthan,Kota,3282916,4272102864.0380745,1301.3134859490997
2020,Q1,Rajasthan,Bhilwara,2976581,5578143401.683448,1874.0102828323663
2020,Q1,Rajasthan,Sikar,2898431,6198159589.270256,2138.453387115393
2020,Q1,Rajasthan,Udaipur,2735381,3947849172.8481545,1443.2538548919345
2020,Q1,Rajasthan,Ajmer,2642400,5228150510.999587,1978.5613499090173
2020,Q1,Rajasthan,Dausa,2290731,3676225560.290492,1604.8263896068513
2020,Q1,Rajasthan,Nagaur,1885285,4010256396.916327,2127.1353651656523
2020,Q2,Rajasthan,Jaipur,43871862,88270816977.90562,2012.0143744504308
2020,Q2,Rajasthan,Alwar,5981709,10239649719.69033,1711.826790586157
2020,Q2,Rajasthan,Jodhpur,3972317,7649652331.703363,1925.7406525469553
2020,Q2,Rajasthan,Sikar,3448263,6813435569.801193,1975.9036853630923
2020,Q2,Rajasthan,Bhilwara,3144077,5583955261.068823,1776.0236982328431
2020,Q2,Rajasthan,Dausa,2849821,4537835885.88078,1592.3231269194732
2020,Q2,Rajasthan,Kota,2674020,4271159445.4302053,1597.2802916321514
2020,Q2,Rajasthan,Ajmer,2539677,4723275736.995972,1859.7938781175606
2020,Q2,Rajasthan,Nagaur,2506689,4856436699.305586,1937.3909963723406
2020,Q2,Rajasthan,Udaipur,2293910,3491313530.816518,1521.992375819678
2020,Q3,Rajasthan,Jaipur,71797182,138189424031.4575,1924.7193299516614
2020,Q3,Rajasthan,Alwar,7995044,14617913028.152313,1828.371804852145
2020,Q3,Rajasthan,Jodhpur,6262826,13714122197.99096,2189.765801890546
2020,Q3,Rajasthan,Bhilwara,4656173,9414793215.559494,2022.0024504157157
2020,Q3,Rajasthan,Sikar,4567655,9916206321.877428,2170.9621943595625
2020,Q3,Rajasthan,Kota,4442791,8027789840.771695,1806.924935422732
2020,Q3,Rajasthan,Ajmer,3910137,8288212743.525795,2119.6732348574474
2020,Q3,Rajasthan,Udaipur,3836995,6351934008.147478,1655.4449531853645
2020,Q3,Rajasthan,Dausa,3552220,5920927935.593803,1666.8246717809718
2020,Q3,Rajasthan,Nagaur,3048026,6903346685.307568,2264.8582017697904
2020,Q4,Rajasthan,Jaipur,82378485,159641718978.41748,1937.9054977573026
2020,Q4,Rajasthan,Alwar,10874361,21064630283.175983,1937.0913181175413
2020,Q4,Rajasthan,Jodhpur,8568947,19107841742.138824,2229.8937946679825
2020,Q4,Rajasthan,Bhilwara,6669204,13765886969.320032,2064.0974499085696
2020,Q4,Rajasthan,Sikar,6635869,15551286576.699253,2343.519225093089
2020,Q4,Rajasthan,Kota,6392503,11328763287.371359,1772.1952242136388
2020,Q4,Rajasthan,Ajmer,5843422,12526263260.900742,2143.652000642901
2020,Q4,Rajasthan,Udaipur,5631994,9376663713.630653,1664.8923478310974
2020,Q4,Rajasthan,Nagaur,4447471,10913756198.461227,2453.924083700878
2020,Q4,Rajasthan,Bikaner,4005208,8393453473.061908,2095.6348516885782
2021,Q1,Rajasthan,Jaipur,125917532,223771205713.2528,1777.1250925824436
2021,Q1,Rajasthan,Alwar,12041829,23497000298.13838,1951.2816780688697
2021,Q1,Rajasthan,Jodhpur,11409882,24774598219.407482,2171.328171440115
2021,Q1,Rajasthan,Kota,9133910,15546647728.086227,1702.080240344631
2021,Q1,Rajasthan,Bhilwara,7672484,16416337441.885864,2139.63788544699
2021,Q1,Rajasthan,Sikar,7581768,17303999484.268673,2282.317196235584
2021,Q1,Rajasthan,Ajmer,7053995,15317166377.74087,2171.4172433834824
2021,Q1,Rajasthan,Udaipur,6826421,10957000441.952847,1605.087122806057
2021,Q1,Rajasthan,Dausa,4999310,8786072971.794998,1757.4571234420346
2021,Q1,Rajasthan,Nagaur,4976059,12761075159.690163,2564.494343754799
2021,Q2,Rajasthan,Jaipur,137247139,248390977964.55786,1809.8080570157304
2021,Q2,Rajasthan,Alwar,14291357,26436939537.757683,1849.8550933797037
2021,Q2,Rajasthan,Jodhpur,12941666,27913789331.640594,2156.89304079093
2021,Q2,Rajasthan,Kota,9960676,18087598514.488914,1815.900699359051
2021,Q2,Rajasthan,Sikar,8840543,19750164303.674767,2234.0442553896028
2021,Q2,Rajasthan,Bhilwara,8735150,17984159143.10391,2058.82659634968
2021,Q2,Rajasthan,Ajmer,7863986,16687418391.08572,2122.005099078981
2021,Q2,Rajasthan,Nagaur,6493229,15639817785.864773,2408.6348696256937
2021,Q2,Rajasthan,Dausa,6410357,10828124760.838032,1689.1609563770055
2021,Q2,Rajasthan,Udaipur,6280736,10800769537.661558,1719.6662202744326
2021,Q3,Rajasthan,Jaipur,193839196,313664435689.29987,1618.1682660781355
2021,Q3,Rajasthan,Jodhpur,19263957,38514689412.99684,1999.3135062021183
2021,Q3,Rajasthan,Alwar,18956440,31796623472.554596,1677.3520488316685
2021,Q3,Rajasthan,Kota,13858632,22356848820.753067,1613.2074811390523
2021,Q3,Rajasthan,Bhilwara,12558408,23899765687.00115,1903.0888060812445
2021,Q3,Rajasthan,Sikar,12157675,24859966680.623276,2044.796121020119
2021,Q3,Rajasthan,Ajmer,12039695,23974005140.503326,1991.246882957029
2021,Q3,Rajasthan,Udaipur,10000681,15950385929.054022,1594.9299781738885
2021,Q3,Rajasthan,Nagaur,8542495,19712431242.607426,2307.5730500992304
2021,Q3,Rajasthan,Dausa,8175162,12267753350.999645,1500.6128748273911
2021,Q4,Rajasthan,Jaipur,231804892,394435778364.0141,1701.5852209193847
2021,Q4,Rajasthan,Jodhpur,23671637,49201187505.373276,2078.486904195653
2021,Q4,Rajasthan,Alwar,23661509,40984441151.34271,1732.1144290223717
2021,Q4,Rajasthan,Bhilwara,15373212,29555829037.16449,1922.553922834375
2021,Q4,Rajasthan,Ajmer,15049250,31040109507.970833,2062.5685338452636
2021,Q4,Rajasthan,Sikar,14946567,32671486020.051144,2185.8856297938614
2021,Q4,Rajasthan,Kota,14912645,24168234009.303997,1620.6537478297107
2021,Q4,Rajasthan,Udaipur,12082286,19874244609.252956,1644.9076448987348
2021,Q4,Rajasthan,Nagaur,10615952,25959911336.428215,2445.368190853558
2021,Q4,Rajasthan,Dausa,10142219,16190233721.345505,1596.3206593493499
2022,Q1,Rajasthan,Jaipur,262950613,434507898653.22876,1652.4315866615939
2022,Q1,Rajasthan,Jodhpur,27810577,56966935615.030495,2048.3909994039495
2022,Q1,Rajasthan,Alwar,27462202,46051829716.346725,1676.9168661838087
2022,Q1,Rajasthan,Kota,19207151,30335394639.448093,1579.3802339268377
2022,Q1,Rajasthan,Bhilwara,18219742,34832214592.68741,1911.7841840289182
2022,Q1,Rajasthan,Ajmer,17973292,36567659945.04271,2034.5554918399316
2022,Q1,Rajasthan,Sikar,16975662,35691652892.44501,2102.5190589000304
2022,Q1,Rajasthan,Udaipur,13527713,22322610837.972824,1650.139298340586
2022,Q1,Rajasthan,Nagaur,12629151,30251543728.242836,2395.3742993684086
2022,Q1,Rajasthan,Bikaner,11656264,23262580003.212997,1995.7149223124147
2022,Q2,Rajasthan,Jaipur,314511010,497492495896.22046,1581.7967577549048
2022,Q2,Rajasthan,Alwar,31488094,50746151172.86586,1611.598059027195
2022,Q2,Rajasthan,Jodhpur,31463295,61614349060.01108,1958.2929588274553
2022,Q2,Rajasthan,Kota,22930803,36055197912.070015,1572.3478114599832
2022,Q2,Rajasthan,Ajmer,20900496,40715583331.30888,1948.067803333896
2022,Q2,Rajasthan,Bhilwara,20131391,38273076738.35588,1901.1640446681445
2022,Q2,Rajasthan,Sikar,19932783,40102076741.92372,2011.8654149761085
2022,Q2,Rajasthan,Udaipur,15896129,24912652507.999565,1567.2150438637964
2022,Q2,Rajasthan,Nagaur,14631304,33408260595.26596,2283.3412931113976
2022,Q2,Rajasthan,Bikaner,13694139,26087476960.412987,1905.010381478747
2022,Q3,Rajasthan,Jaipur,377469909,564818218571.2906,1496.326475579516
2022,Q3,Rajasthan,Jodhpur,44177624,78522559026.67796,1777.428297788898
2022,Q3,Rajasthan,Alwar,35823235,53614596972.029465,1496.6430857522907
2022,Q3,Rajasthan,Ajmer,28082495,49547976214.078476,1764.3722971936245
2022,Q3,Rajasthan,Kota,22439613,32238127933.327988,1436.661493820236
2022,Q3,Rajasthan,Bhilwara,22210445,37982785217.262955,1710.1316618042977
2022,Q3,Rajasthan,Sikar,21334188,40269671901.04936,1887.5652497788697
2022,Q3,Rajasthan,Udaipur,17437737,26920987876.54088,1543.8349526971808
2022,Q3,Rajasthan,Nagaur,17110682,34696357961.379196,2027.760083518541
2022,Q3,Rajasthan,Bikaner,15580963,27371553576.152893,1756.7305420180314
2022,Q4,Rajasthan,Jaipur,404922774,635458549842.8215,1569.3326990860276
2022,Q4,Rajasthan,Jodhpur,65465040,116215227388.41562,1775.2257905657068
2022,Q4,Rajasthan,Alwar,38922404,61077684974.04574,1569.2166643675384
2022,Q4,Rajasthan,Bhilwara,27720484,47886590518.51659,1727.4803181112056
2022,Q4,Rajasthan,Ajmer,27641155,51933913055.11865,1878.8619019400112
2022,Q4,Rajasthan,Udaipur,26954261,41938245496.56419,1555.9041109145671
2022,Q4,Rajasthan,Kota,26571402,37841298987.05792,1424.1363322514153
2022,Q4,Rajasthan,Sikar,23710055,48095846111.82442,2028.4999807813358
2022,Q4,Rajasthan,Nagaur,20286836,43215070664.43902,2130.2025936641385
2022,Q4,Rajasthan,Bikaner,16072144,30210151812.097847,1879.659105350092
2023,Q1,Rajasthan,Jaipur,250101628,383391511211.0,1532.9428851658654
2023,Q1,Rajasthan,Alwar,59810068,90609216574.0,1514.9492318584223
2023,Q1,Rajasthan,Jodhpur,55799596,103638420860.0,1857.3328176067798
2023,Q1,Rajasthan,Ajmer,40711142,75097900480.0,1844.652269395931
2023,Q1,Rajasthan,Bhilwara,40390520,69684628207.0,1725.271875851066
2023,Q1,Rajasthan,Kota,37756795,49533748966.0,1311.9161455838612
2023,Q1,Rajasthan,Sikar,37352772,73473038385.0,1967.0036372400955
2023,Q1,Rajasthan,Nagaur,29670841,64697662210.0,2180.5132591287183
2023,Q1,Rajasthan,Udaipur,28562794,42357660825.0,1482.9662961193503
2023,Q1,Rajasthan,Barmer,27662361,55275431518.0,1998.2181390084527
2023,Q2,Rajasthan,Jaipur,291245541,414094307123.0,1421.8047963968656
2023,Q2,Rajasthan,Alwar,72379746,100096748505.0,1382.9386539295122
2023,Q2,Rajasthan,Jodhpur,63628518,111202183454.0,1747.678351615859
2023,Q2,Rajasthan,Ajmer,47633939,82448878689.0,1730.8851717889634
2023,Q2,Rajasthan,Bhilwara,46805864,76181416686.0,1627.6041114421048
2023,Q2,Rajasthan,Sikar,43838459,80007069194.0,1825.0429193690409
2023,Q2,Rajasthan,Kota,42838853,57552911099.0,1343.4746046772075
2023,Q2,Rajasthan,Nagaur,34917594,69594287612.0,1993.1008881081555
2023,Q2,Rajasthan,Udaipur,32859859,46209374120.0,1406.2560073675302
2023,Q2,Rajasthan,Bikaner,31513648,53282144682.0,1690.7640994784228
2023,Q3,Rajasthan,Jaipur,342432937,452155901967.0,1320.4217617857246
2023,Q3,Rajasthan,Alwar,83622314,106211136518.0,1270.129125080179
2023,Q3,Rajasthan,Jodhpur,75070383,122789673613.0,1635.6606787659523
2023,Q3,Rajasthan,Ajmer,55434114,89863148675.0,1621.080273331328
2023,Q3,Rajasthan,Bhilwara,52915174,79649818035.0,1505.2358711888578
2023,Q3,Rajasthan,Kota,50762499,59711359939.0,1176.2888178338108
2023,Q3,Rajasthan,Sikar,50163961,84352935822.0,1681.544561881786
2023,Q3,Rajasthan,Nagaur,39621859,74244773949.0,1873.833682286336
2023,Q3,Rajasthan,Udaipur,37041203,49779671400.0,1343.899964588083
2023,Q3,Rajasthan,Barmer,35967971,59672023179.0,1659.0322311758982
2023,Q4,Rajasthan,Jaipur,364600665,506659281364.0,1389.6279683527182
2023,Q4,Rajasthan,Alwar,90398765,122187805239.0,1351.6534793257408
2023,Q4,Rajasthan,Jodhpur,80099069,137799775489.0,1720.3667559357025
2023,Q4,Rajasthan,Ajmer,61677455,104211118247.0,1689.6144344315114
2023,Q4,Rajasthan,Bhilwara,58968074,91538306045.0,1552.3367109632918
2023,Q4,Rajasthan,Sikar,54855504,99274410685.0,1809.7438442093248
2023,Q4,Rajasthan,Kota,54374028,67851721970.0,1247.8700671210158
2023,Q4,Rajasthan,Nagaur,43666154,86407438554.0,1978.8195350110293
2023,Q4,Rajasthan,Udaipur,39752805,54390693651.0,1368.222787071252
2023,Q4,Rajasthan,Barmer,39465333,67901461228.0,1720.5343542394537
2018,Q1,Sikkim,East,24432,35907388.054869555,1469.6868064370315
2018,Q1,Sikkim,South,11355,16098282.748140384,1417.7263538652915
2018,Q1,Sikkim,West,4845,7468491.334182342,1541.4842795009993
2018,Q1,Sikkim,North,3446,5176776.803176151,1502.2567623842574
2018,Q2,Sikkim,East,40432,83823658.19224699,2073.200885245523
2018,Q2,Sikkim,South,16740,27651617.534535274,1651.8290044525254
2018,Q2,Sikkim,West,10671,19368446.483524587,1815.0544919430781
2018,Q2,Sikkim,North,6735,12849363.319488723,1907.849045209907
2018,Q3,Sikkim,East,59571,133322127.02823457,2238.037418009343
2018,Q3,Sikkim,South,24662,40036375.9623436,1623.4034531807479
2018,Q3,Sikkim,West,14121,33797876.56771384,2393.4478130241373
2018,Q3,Sikkim,North,10146,27923847.395025603,2752.202581808161
2018,Q4,Sikkim,East,84485,216960325.35148895,2568.033678777167
2018,Q4,Sikkim,South,34495,60113689.048481904,1742.6783315982577
2018,Q4,Sikkim,West,19567,51859359.64770544,2650.348016952289
2018,Q4,Sikkim,North,15986,54207984.03057738,3390.9660972461766
2019,Q1,Sikkim,East,155482,291845617.9832262,1877.037972133277
2019,Q1,Sikkim,South,47506,76869333.72007152,1618.097371280923
2019,Q1,Sikkim,West,21489,46329216.02416057,2155.9503012778896
2019,Q1,Sikkim,North,15810,42949466.65663589,2716.6013065550846
2019,Q2,Sikkim,East,297652,538259507.8024242,1808.3517255130964
2019,Q2,Sikkim,South,45712,82937894.82004634,1814.357167046866
2019,Q2,Sikkim,West,26024,63325567.84238531,2433.3525915457003
2019,Q2,Sikkim,North,18856,54371272.971085116,2883.4998393659903
2019,Q3,Sikkim,East,429201,643298304.6767757,1498.8275998349857
2019,Q3,Sikkim,South,61142,106415589.26391001,1740.466279544503
2019,Q3,Sikkim,West,33550,66514136.575647816,1982.5376028509036
2019,Q3,Sikkim,North,28543,68488417.92409426,2399.4821120447837
2019,Q4,Sikkim,East,616761,877636921.1534436,1422.9773302031801
2019,Q4,Sikkim,South,73099,121803196.14604723,1666.2771877323526
2019,Q4,Sikkim,West,43955,92445262.76900172,2103.1796785121537
2019,Q4,Sikkim,North,33255,84624221.58772576,2544.7067083965044
2020,Q1,Sikkim,East,360279,729478141.568978,2024.7589828132584
2020,Q1,Sikkim,South,82456,138401236.4081525,1678.4859368408909
2020,Q1,Sikkim,West,49913,100981561.51060595,2023.1515138462114
2020,Q1,Sikkim,North,35470,84615332.45666516,2385.5464464805514
2020,Q2,Sikkim,East,304581,653853477.4965272,2146.7310091454397
2020,Q2,Sikkim,South,95669,152837659.21956825,1597.5672288784062
2020,Q2,Sikkim,West,69860,121265798.69496223,1735.8402332516782
2020,Q2,Sikkim,North,47621,126661852.85020877,2659.789858470187
2020,Q3,Sikkim,East,353881,869648385.4220288,2457.459952419115
2020,Q3,Sikkim,South,104888,202497013.7266165,1930.6022969893268
2020,Q3,Sikkim,West,79994,165556236.37028116,2069.6081752416576
2020,Q3,Sikkim,North,57672,163225093.14147198,2830.2311891641
2020,Q4,Sikkim,East,428732,1129627876.1171594,2634.811201676477
2020,Q4,Sikkim,South,130339,292804584.22659683,2246.4848144192974
2020,Q4,Sikkim,West,95163,245657098.12953636,2581.4349918512066
2020,Q4,Sikkim,North,80801,251186246.6496318,3108.702202319672
2021,Q1,Sikkim,East,516158,1432658383.1323361,2775.619835655625
2021,Q1,Sikkim,South,127233,310128541.24028677,2437.485096164413
2021,Q1,Sikkim,West,88532,254432217.49525505,2873.9011599789346
2021,Q1,Sikkim,North,68266,220448584.97284672,3229.258854669187
2021,Q2,Sikkim,East,635504,1575867390.7924504,2479.7127803954822
2021,Q2,Sikkim,South,157530,344012187.23706484,2183.7884037139897
2021,Q2,Sikkim,West,102322,248942844.21008107,2432.9356757108058
2021,Q2,Sikkim,North,81358,256077157.43570048,3147.5350602977023
2021,Q3,Sikkim,East,757493,1937906268.9017417,2558.3157453623226
2021,Q3,Sikkim,South,188063,416609481.7028275,2215.265531778327
2021,Q3,Sikkim,West,116665,312940476.1654819,2682.3852583506787
2021,Q3,Sikkim,North,98373,321880637.0383413,3272.042501889149
2021,Q4,Sikkim,East,1071092,2791933180.3838186,2606.6231289037905
2021,Q4,Sikkim,South,238464,546711693.4617904,2292.63827438016
2021,Q4,Sikkim,West,146397,436365769.1449038,2980.701579574061
2021,Q4,Sikkim,North,128392,421772618.64529496,3285.0381538202923
2022,Q1,Sikkim,East,1173942,2887894588.7435055,2459.997673431486
2022,Q1,Sikkim,South,281076,619438912.3531296,2203.8128917201384
2022,Q1,Sikkim,West,165446,468296204.3106276,2830.507865470471
2022,Q1,Sikkim,North,123838,391801570.45615834,3163.823466594731
2022,Q2,Sikkim,East,1540255,3736097005.542384,2425.6353691709387
2022,Q2,Sikkim,South,391808,756330708.2028979,1930.3605546668214
2022,Q2,Sikkim,West,215921,578171483.8935817,2677.6991765209577
2022,Q2,Sikkim,North,174097,540506472.6682708,3104.6282972611293
2022,Q3,Sikkim,East,1604446,3375012613.0491495,2103.537677833439
2022,Q3,Sikkim,South,406488,760409362.3196087,1870.680960617801
2022,Q3,Sikkim,West,204845,503543689.90772796,2458.169298287622
2022,Q3,Sikkim,North,180979,523914878.614971,2894.8932120023373
2022,Q4,Sikkim,East,2227237,4615052808.218626,2072.0977642786224
2022,Q4,Sikkim,South,410951,731151545.284701,1779.1696462223015
2022,Q4,Sikkim,West,222875,569473212.1510196,2555.1237785800095
2022,Q4,Sikkim,North,197276,542707823.7654651,2751.007845685563
2023,Q1,Sikkim,East,2050840,4070142377.0,1984.62209484894
2023,Q1,Sikkim,South,686864,1130114141.0,1645.3244616110321
2023,Q1,Sikkim,West,368967,853504549.0,2313.227331983619
2023,Q1,Sikkim,North,289457,708806955.0,2448.746981416929
2023,Q2,Sikkim,East,2681672,5266694395.0,1963.9591997082416
2023,Q2,Sikkim,South,866355,1313893353.0,1516.576176047925
2023,Q2,Sikkim,West,468073,1009668241.0,2157.074304649061
2023,Q2,Sikkim,North,396867,990094447.0,2494.7764540765547
2023,Q3,Sikkim,East,2877345,4826863273.0,1677.5406748234918
2023,Q3,Sikkim,South,981509,1367211496.0,1392.9688836271496
2023,Q3,Sikkim,West,518786,961549678.0,1853.4611149876828
2023,Q3,Sikkim,North,427297,951612974.0,2227.052785299218
2023,Q4,Sikkim,East,2941915,5169011224.0,1757.0226277781649
2023,Q4,Sikkim,South,992717,1473748906.0,1484.5609634971497
2023,Q4,Sikkim,West,559933,1099388405.0,1963.428490551548
2023,Q4,Sikkim,North,362759,848459936.0,2338.908024335716
2018,Q1,Tamil Nadu,Chennai,2656230,4281137762.522443,1611.7345871865173
2018,Q1,Tamil Nadu,Chengalpattu,569483,1030187164.9716308,1808.9866861199207
2018,Q1,Tamil Nadu,Coimbatore,533919,913824434.6276875,1711.541328605439
2018,Q1,Tamil Nadu,Thiruvallur,413340,730210413.6566752,1766.6096038531844
2018,Q1,Tamil Nadu,Kancheepuram,308279,538409899.0029244,1746.5020290156788
2018,Q1,Tamil Nadu,Tiruppur,239740,423271979.6901944,1765.545923459558
2018,Q1,Tamil Nadu,Salem,219916,375963971.67826045,1709.5798926783884
2018,Q1,Tamil Nadu,Krishnagiri,153618,253907426.24551624,1652.8494463247553
2018,Q1,Tamil Nadu,Tiruchirappalli,149186,262528157.21513474,1759.7372220927884
2018,Q1,Tamil Nadu,Madurai,129858,232151304.34595776,1787.7320176343217
2018,Q2,Tamil Nadu,Chennai,3719593,7305357440.752291,1964.020644396387
2018,Q2,Tamil Nadu,Coimbatore,871802,1722112067.157432,1975.3476903671155
2018,Q2,Tamil Nadu,Chengalpattu,829689,1681243536.8538094,2026.3538950785287
2018,Q2,Tamil Nadu,Thiruvallur,615860,1281039198.6235366,2080.0818345460602
2018,Q2,Tamil Nadu,Kancheepuram,460276,926687779.5176952,2013.330652733784
2018,Q2,Tamil Nadu,Tiruppur,391330,829169121.0692806,2118.848851530117
2018,Q2,Tamil Nadu,Salem,333175,709542959.1656411,2129.6404567138625
2018,Q2,Tamil Nadu,Tiruchirappalli,245903,507249777.35516965,2062.804347060303
2018,Q2,Tamil Nadu,Krishnagiri,240421,518922355.15062875,2158.390303470282
2018,Q2,Tamil Nadu,Madurai,213788,460415565.2125236,2153.608084703181
2018,Q3,Tamil Nadu,Chennai,5887343,10122319547.137985,1719.3357932666715
2018,Q3,Tamil Nadu,Coimbatore,1469560,2559173878.2111635,1741.4558631230868
2018,Q3,Tamil Nadu,Chengalpattu,1337462,2362109205.940035,1766.1131351320896
2018,Q3,Tamil Nadu,Thiruvallur,957503,1926378414.6646476,2011.8771582591883
2018,Q3,Tamil Nadu,Kancheepuram,766192,1416878619.3813162,1849.2474724107224
2018,Q3,Tamil Nadu,Tiruppur,583538,1259741718.0399766,2158.7998005956365
2018,Q3,Tamil Nadu,Salem,484460,980781000.3982489,2024.4829302692667
2018,Q3,Tamil Nadu,Krishnagiri,421247,853575950.8987744,2026.3074891898918
2018,Q3,Tamil Nadu,Tiruchirappalli,342744,723073924.7012352,2109.661802106631
2018,Q3,Tamil Nadu,Madurai,322515,702347696.9219124,2177.721026686859
2018,Q4,Tamil Nadu,Chennai,8007699,14632395110.56675,1827.2908497892777
2018,Q4,Tamil Nadu,Chengalpattu,1974233,3371036660.9159293,1707.5171273684157
2018,Q4,Tamil Nadu,Coimbatore,1902305,3656789906.019909,1922.294219917368
2018,Q4,Tamil Nadu,Thiruvallur,1578958,2979682370.963098,1887.1194616722535
2018,Q4,Tamil Nadu,Kancheepuram,1161731,2100098547.5513415,1807.7322095660197
2018,Q4,Tamil Nadu,Tiruppur,811860,1780229997.9785938,2192.7795407811614
2018,Q4,Tamil Nadu,Salem,696312,1471377592.2860994,2113.101012600816
2018,Q4,Tamil Nadu,Krishnagiri,593519,1260396240.123799,2123.5988066494906
2018,Q4,Tamil Nadu,Tiruchirappalli,521026,1117403132.5568237,2144.620676428477
2018,Q4,Tamil Nadu,Madurai,474612,1067216902.8803706,2248.6091857777947
2019,Q1,Tamil Nadu,Chennai,11642449,18810971714.51368,1615.7229217421248
2019,Q1,Tamil Nadu,Chengalpattu,3285713,4918695631.396448,1496.9949083795352
2019,Q1,Tamil Nadu,Coimbatore,2709665,5072064993.630945,1871.842088830518
2019,Q1,Tamil Nadu,Thiruvallur,2305713,3957616692.241628,1716.439423398154
2019,Q1,Tamil Nadu,Kancheepuram,1732340,2735468905.1703753,1579.0600604791066
2019,Q1,Tamil Nadu,Tiruppur,1078231,2186722074.262658,2028.064555983512
2019,Q1,Tamil Nadu,Salem,949562,1916555034.6953974,2018.3569210808746
2019,Q1,Tamil Nadu,Krishnagiri,848874,1549327562.4754324,1825.1561038215712
2019,Q1,Tamil Nadu,Tiruchirappalli,739515,1460934059.6618776,1975.5299887924891
2019,Q1,Tamil Nadu,Madurai,662080,1386372054.5139372,2093.9645579294606
2019,Q2,Tamil Nadu,Chennai,10577435,20366477248.325935,1925.4646564432621
2019,Q2,Tamil Nadu,Chengalpattu,3719692,5655296088.730306,1520.3667638961251
2019,Q2,Tamil Nadu,Coimbatore,3191687,7063644440.487608,2213.1382057474957
2019,Q2,Tamil Nadu,Thiruvallur,2486358,4674408137.818318,1880.0221600502898
2019,Q2,Tamil Nadu,Kancheepuram,1656532,2936409443.5988774,1772.624642082904
2019,Q2,Tamil Nadu,Tiruppur,1179119,2631888252.799778,2232.0802673858857
2019,Q2,Tamil Nadu,Salem,1018100,2340941775.7458673,2299.324011144158
2019,Q2,Tamil Nadu,Tiruchirappalli,776306,1748258486.2944927,2252.022380729368
2019,Q2,Tamil Nadu,Madurai,741073,1703311128.1845107,2298.43905820953
2019,Q2,Tamil Nadu,Krishnagiri,663016,1504554589.8086202,2269.2583434013964
2019,Q3,Tamil Nadu,Chennai,11333032,23024193806.41262,2031.600529003414
2019,Q3,Tamil Nadu,Chengalpattu,5765425,7255276540.840912,1258.411399132052
2019,Q3,Tamil Nadu,Coimbatore,4303835,9457627886.22332,2197.4884925243
2019,Q3,Tamil Nadu,Thiruvallur,3497534,5790229760.583482,1655.517790701529
2019,Q3,Tamil Nadu,Kancheepuram,2374121,3749463855.838708,1579.3061330230043
2019,Q3,Tamil Nadu,Tiruppur,1583318,3459384833.8566313,2184.8957909002684
2019,Q3,Tamil Nadu,Salem,1348219,3089948772.2836018,2291.8745191126973
2019,Q3,Tamil Nadu,Tiruchirappalli,1028271,2283457398.7735853,2220.676649223391
2019,Q3,Tamil Nadu,Madurai,1004838,2163231649.618825,2152.8163242421415
2019,Q3,Tamil Nadu,Krishnagiri,906439,1897364248.7738578,2093.2067671115847
2019,Q4,Tamil Nadu,Chennai,16437269,31810645818.308853,1935.2756116790965
2019,Q4,Tamil Nadu,Chengalpattu,7809082,9083457170.596087,1163.191418734761
2019,Q4,Tamil Nadu,Coimbatore,5937176,11949970482.923735,2012.7364394998117
2019,Q4,Tamil Nadu,Thiruvallur,4441180,7308502938.397885,1645.6218704033354
2019,Q4,Tamil Nadu,Kancheepuram,3134851,4643283492.789846,1481.1815594392992
2019,Q4,Tamil Nadu,Tiruppur,2020118,4339514037.303126,2148.1487899732224
2019,Q4,Tamil Nadu,Salem,1754893,3897469229.2628374,2220.9155938640347
2019,Q4,Tamil Nadu,Tiruchirappalli,1364259,2850823022.8616314,2089.6494161751043
2019,Q4,Tamil Nadu,Madurai,1315576,2775348044.296371,2109.606776268624
